일시,풍속(m/s),풍향(deg),유의파고(m),wind_speed_index,wind_deg_index,wave_index,berthing_index,berthing_index2
2018-04-13 11:00,5.7,89,0.7,3,4,3,3.33,0.8325
2018-04-13 12:00,5.7,94,0.7,3,4,3,3.33,0.8325
2018-04-13 13:00,5.0,81,0.6,3,4,3,3.33,0.8325
2018-04-13 14:00,4.0,80,0.6,4,4,3,3.71,0.9275
2018-04-13 15:00,3.7,85,0.6,4,4,3,3.71,0.9275
2018-04-13 16:00,4.0,79,0.7,4,4,3,3.71,0.9275
2018-04-13 17:00,4.2,94,0.7,3,4,3,3.33,0.8325
2018-04-13 18:00,5.0,92,0.7,3,4,3,3.33,0.8325
2018-04-13 19:00,5.1,101,0.8,3,4,3,3.33,0.8325
2018-04-13 20:00,4.7,132,0.8,3,3,3,3.0,0.75
2018-04-13 21:00,5.3,117,0.8,3,3,3,3.0,0.75
2018-04-13 22:00,5.4,120,1.1,3,3,2,2.71,0.6775
2018-04-13 23:00,5.4,119,0.8,3,3,3,3.0,0.75
2018-04-14 0:00,5.8,118,1.0,3,3,3,3.0,0.75
2018-04-14 1:00,5.9,124,1.2,3,3,2,2.71,0.6775
2018-04-14 2:00,6.6,128,1.2,3,3,2,2.71,0.6775
2018-04-14 3:00,6.1,116,1.1,3,3,2,2.71,0.6775
2018-04-14 4:00,5.9,115,1.2,3,3,2,2.71,0.6775
2018-04-14 5:00,6.9,102,1.2,3,4,2,3.04,0.76
2018-04-14 6:00,7.6,97,1.1,3,4,2,3.04,0.76
2018-04-14 7:00,6.5,118,1.3,3,3,2,2.71,0.6775
2018-04-14 8:00,7.3,111,1.3,3,3,2,2.71,0.6775
2018-04-14 9:00,6.5,117,1.3,3,3,2,2.71,0.6775
2018-04-14 10:00,6.4,103,1.3,3,4,2,3.04,0.76
2018-04-14 11:00,6.7,99,1.2,3,4,2,3.04,0.76
2018-04-14 12:00,7.6,124,1.3,3,3,2,2.71,0.6775
2018-04-14 13:00,7.1,124,1.4,3,3,2,2.71,0.6775
2018-04-14 14:00,7.5,138,1.5,3,2,2,2.3800000000000003,0.5950000000000001
2018-04-14 15:00,4.4,102,1.7,3,4,2,3.04,0.76
2018-04-14 16:00,4.9,69,1.5,3,4,2,3.04,0.76
2018-04-14 17:00,6.4,48,1.4,3,4,2,3.04,0.76
2018-04-14 18:00,6.5,43,1.3,3,4,2,3.04,0.76
2018-04-14 19:00,5.8,34,1.4,3,4,2,3.04,0.76
2018-04-14 20:00,6.4,28,1.1,3,4,2,3.04,0.76
2018-04-14 21:00,10.0,0,1.2,2,4,2,2.66,0.665
2018-04-14 22:00,10.6,349,1.3,2,4,2,2.66,0.665
2018-04-14 23:00,10.4,333,1.5,2,4,2,2.66,0.665
2018-04-15 0:00,11.3,350,1.7,2,4,2,2.66,0.665
2018-04-15 1:00,10.9,352,1.7,2,4,2,2.66,0.665
2018-04-15 2:00,10.1,341,1.9,2,4,2,2.66,0.665
2018-04-15 3:00,8.9,334,1.9,3,4,2,3.04,0.76
2018-04-15 4:00,9.2,341,1.9,2,4,2,2.66,0.665
2018-04-15 5:00,8.0,332,1.8,3,4,2,3.04,0.76
2018-04-15 6:00,8.2,347,1.6,3,4,2,3.04,0.76
2018-04-15 7:00,6.7,332,1.7,3,4,2,3.04,0.76
2018-04-15 8:00,5.9,355,1.5,3,4,2,3.04,0.76
2018-04-15 9:00,4.6,345,1.5,3,4,2,3.04,0.76
2018-04-15 10:00,2.8,12,1.3,4,4,2,3.42,0.855
2018-04-15 11:00,3.9,6,1.4,4,4,2,3.42,0.855
2018-04-15 12:00,3.6,354,1.4,4,4,2,3.42,0.855
2018-04-15 13:00,5.8,345,1.2,3,4,2,3.04,0.76
2018-04-15 14:00,6.8,337,1.1,3,4,2,3.04,0.76
2018-04-15 15:00,6.8,327,1.1,3,4,2,3.04,0.76
2018-04-15 16:00,6.1,326,1.1,3,4,2,3.04,0.76
2018-04-15 17:00,5.2,330,0.9,3,4,3,3.33,0.8325
2018-04-15 18:00,3.6,4,0.9,4,4,3,3.71,0.9275
2018-04-15 19:00,4.0,343,0.9,4,4,3,3.71,0.9275
2018-04-15 20:00,1.6,250,0.9,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-15 21:00,1.6,174,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-15 22:00,3.2,270,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-15 23:00,3.4,245,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-16 0:00,3.5,270,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-16 1:00,5.2,277,0.9,3,2,3,2.67,0.6675
2018-04-16 2:00,4.0,263,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-16 3:00,4.3,287,0.8,3,2,3,2.67,0.6675
2018-04-16 4:00,2.6,263,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-16 5:00,3.6,264,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-16 6:00,0.8,10,0.8,4,4,3,3.71,0.9275
2018-04-16 7:00,6.7,63,0.9,3,4,3,3.33,0.8325
2018-04-16 8:00,6.7,38,1.0,3,4,3,3.33,0.8325
2018-04-16 9:00,7.8,42,0.9,3,4,3,3.33,0.8325
2018-04-16 10:00,7.1,63,1.0,3,4,3,3.33,0.8325
2018-04-16 11:00,6.7,72,0.9,3,4,3,3.33,0.8325
2018-04-16 12:00,5.7,53,0.9,3,4,3,3.33,0.8325
2018-04-16 13:00,5.0,56,0.8,3,4,3,3.33,0.8325
2018-04-16 14:00,3.7,57,0.8,4,4,3,3.71,0.9275
2018-04-16 15:00,2.8,49,0.7,4,4,3,3.71,0.9275
2018-04-16 16:00,3.8,64,0.6,4,4,3,3.71,0.9275
2018-04-16 17:00,3.5,96,0.6,4,4,3,3.71,0.9275
2018-04-16 18:00,3.4,109,0.5,4,3,4,3.67,0.9175
2018-04-16 19:00,4.2,113,0.5,3,3,4,3.29,0.8225
2018-04-16 20:00,5.3,130,0.5,3,3,4,3.29,0.8225
2018-04-16 21:00,5.7,122,0.6,3,3,3,3.0,0.75
2018-04-16 22:00,6.1,124,0.6,3,3,3,3.0,0.75
2018-04-16 23:00,5.5,130,0.6,3,3,3,3.0,0.75
2018-04-17 0:00,5.6,156,0.6,3,2,3,2.67,0.6675
2018-04-17 1:00,5.5,165,0.6,3,1,3,2.34,0.585
2018-04-17 2:00,4.9,171,0.6,3,1,3,2.34,0.585
2018-04-17 3:00,5.0,182,0.7,3,1,3,2.34,0.585
2018-04-17 4:00,4.3,172,0.7,3,1,3,2.34,0.585
2018-04-17 5:00,5.1,180,0.8,3,1,3,2.34,0.585
2018-04-17 6:00,5.1,173,0.8,3,1,3,2.34,0.585
2018-04-17 7:00,5.1,170,0.9,3,1,3,2.34,0.585
2018-04-17 8:00,4.4,168,0.9,3,1,3,2.34,0.585
2018-04-17 9:00,4.7,158,0.9,3,2,3,2.67,0.6675
2018-04-17 10:00,5.3,149,0.8,3,2,3,2.67,0.6675
2018-04-17 11:00,5.4,147,0.9,3,2,3,2.67,0.6675
2018-04-17 12:00,5.2,151,0.8,3,2,3,2.67,0.6675
2018-04-17 13:00,5.0,151,0.9,3,2,3,2.67,0.6675
2018-04-17 14:00,4.6,164,0.8,3,1,3,2.34,0.585
2018-04-17 15:00,4.3,154,0.7,3,2,3,2.67,0.6675
2018-04-17 16:00,5.0,154,0.7,3,2,3,2.67,0.6675
2018-04-17 17:00,4.7,158,0.7,3,2,3,2.67,0.6675
2018-04-17 18:00,5.2,154,0.7,3,2,3,2.67,0.6675
2018-04-17 19:00,4.7,158,0.7,3,2,3,2.67,0.6675
2018-04-17 20:00,4.6,164,0.7,3,1,3,2.34,0.585
2018-04-17 21:00,3.4,175,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-17 22:00,3.6,174,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-17 23:00,4.3,178,0.7,3,1,3,2.34,0.585
2018-04-18 0:00,3.6,188,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-18 1:00,3.8,204,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-18 2:00,3.1,204,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-18 3:00,3.0,227,0.6,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-18 4:00,1.4,216,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-18 5:00,3.5,203,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-18 6:00,2.7,212,0.6,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-18 7:00,2.1,201,0.4,4,1,4,3.01,0.7525
2018-04-18 8:00,1.4,199,0.5,4,1,4,3.01,0.7525
2018-04-18 9:00,1.1,225,0.4,4,1,4,3.01,0.7525
2018-04-18 10:00,0.5,173,0.4,4,1,4,3.01,0.7525
2018-04-18 11:00,1.3,149,0.5,4,2,4,3.34,0.835
2018-04-18 12:00,0.5,168,0.4,4,1,4,3.01,0.7525
2018-04-18 13:00,0.9,211,0.4,4,1,4,3.01,0.7525
2018-04-18 14:00,2.2,231,0.4,4,1,4,3.01,0.7525
2018-04-18 16:00,1.6,207,0.4,4,1,4,3.01,0.7525
2018-04-18 17:00,3.6,203,0.4,4,1,4,3.01,0.7525
2018-04-18 18:00,3.1,210,0.5,4,1,4,3.01,0.7525
2018-04-18 19:00,4.3,212,0.5,3,1,4,2.63,0.6575
2018-04-18 21:00,4.8,215,0.5,3,1,4,2.63,0.6575
2018-04-18 22:00,4.9,221,0.5,3,1,4,2.63,0.6575
2018-04-18 23:00,5.0,215,0.5,3,1,4,2.63,0.6575
2018-04-19 0:00,5.2,224,0.6,3,1,3,2.34,0.585
2018-04-19 1:00,6.8,211,0.7,3,1,3,2.34,0.585
2018-04-19 2:00,3.7,236,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-19 3:00,6.4,196,1.3,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-19 4:00,6.1,212,1.1,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-19 5:00,4.1,235,1.2,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-19 6:00,3.8,215,1.1,4,1,2,2.43,0.6075
2018-04-19 7:00,4.6,212,1.2,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-19 8:00,6.0,210,1.2,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-19 9:00,4.8,203,1.0,3,1,3,2.34,0.585
2018-04-19 10:00,6.5,231,1.0,3,1,3,2.34,0.585
2018-04-19 11:00,4.8,247,1.0,3,1,3,2.34,0.585
2018-04-19 12:00,6.4,215,1.0,3,1,3,2.34,0.585
2018-04-19 13:00,4.8,253,1.0,3,1,3,2.34,0.585
2018-04-19 14:00,2.8,226,1.2,4,1,2,2.43,0.6075
2018-04-19 15:00,5.2,219,1.1,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-19 16:00,5.0,213,1.1,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-19 17:00,3.3,207,1.1,4,1,2,2.43,0.6075
2018-04-19 18:00,3.1,222,0.9,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-19 19:00,1.0,239,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-19 20:00,1.3,196,1.2,4,1,2,2.43,0.6075
2018-04-19 21:00,3.1,170,1.1,4,1,2,2.43,0.6075
2018-04-19 22:00,2.9,175,1.3,4,1,2,2.43,0.6075
2018-04-19 23:00,1.7,161,1.3,4,1,2,2.43,0.6075
2018-04-20 0:00,1.4,176,1.3,4,1,2,2.43,0.6075
2018-04-20 1:00,1.3,183,1.3,4,1,2,2.43,0.6075
2018-04-20 2:00,1.2,67,1.2,4,4,2,3.42,0.855
2018-04-20 3:00,0.8,148,1.2,4,2,2,2.7600000000000002,0.6900000000000001
2018-04-20 4:00,0.6,99,1.1,4,4,2,3.42,0.855
2018-04-20 5:00,0.8,330,1.0,4,4,3,3.71,0.9275
2018-04-20 6:00,1.0,220,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 7:00,1.1,287,1.0,4,2,3,3.05,0.7625
2018-04-20 8:00,1.4,313,1.0,4,3,3,3.38,0.845
2018-04-20 9:00,2.8,109,1.1,4,3,2,3.09,0.7725
2018-04-20 10:00,2.2,163,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 11:00,1.1,142,0.8,4,2,3,3.05,0.7625
2018-04-20 12:00,1.4,179,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 13:00,1.7,193,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 14:00,1.5,175,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 15:00,1.7,172,0.6,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 16:00,1.5,261,0.6,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 17:00,3.8,188,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 18:00,4.0,197,0.6,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 19:00,3.9,196,0.6,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 20:00,3.7,186,0.6,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-20 21:00,4.4,201,0.6,3,1,3,2.34,0.585
2018-04-20 22:00,4.9,209,0.6,3,1,3,2.34,0.585
2018-04-20 23:00,4.5,203,0.5,3,1,4,2.63,0.6575
2018-04-21 0:00,5.2,212,0.5,3,1,4,2.63,0.6575
2018-04-21 1:00,5.0,217,0.6,3,1,3,2.34,0.585
2018-04-21 2:00,3.6,212,0.6,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 3:00,3.4,212,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 4:00,2.2,242,0.6,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 5:00,3.2,255,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 6:00,3.9,229,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 7:00,4.6,216,0.8,3,1,3,2.34,0.585
2018-04-21 8:00,2.4,250,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 9:00,3.3,234,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 10:00,3.8,239,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 11:00,2.0,254,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 12:00,3.6,214,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 13:00,5.3,240,1.0,3,1,3,2.34,0.585
2018-04-21 14:00,3.7,214,0.9,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 15:00,4.6,256,0.9,3,1,3,2.34,0.585
2018-04-21 16:00,5.9,227,0.9,3,1,3,2.34,0.585
2018-04-21 17:00,4.9,232,1.1,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-21 18:00,2.7,242,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-21 19:00,2.7,259,1.4,4,1,2,2.43,0.6075
2018-04-21 20:00,5.1,209,1.2,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-21 21:00,4.1,231,1.3,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-21 22:00,3.3,274,1.1,4,2,2,2.7600000000000002,0.6900000000000001
2018-04-21 23:00,3.4,263,1.2,4,1,2,2.43,0.6075
2018-04-22 0:00,7.0,247,1.6,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-22 1:00,6.6,233,1.5,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-22 2:00,4.5,247,1.5,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-22 3:00,4.0,249,1.7,4,1,2,2.43,0.6075
2018-04-22 4:00,2.7,265,1.5,4,1,2,2.43,0.6075
2018-04-22 5:00,3.1,208,1.4,4,1,2,2.43,0.6075
2018-04-22 6:00,2.2,270,1.3,4,1,2,2.43,0.6075
2018-04-22 7:00,1.9,249,1.2,4,1,2,2.43,0.6075
2018-04-22 8:00,1.1,282,1.2,4,2,2,2.7600000000000002,0.6900000000000001
2018-04-22 9:00,5.1,352,1.2,3,4,2,3.04,0.76
2018-04-22 10:00,7.0,0,1.1,3,4,2,3.04,0.76
2018-04-22 11:00,8.6,352,1.0,3,4,3,3.33,0.8325
2018-04-22 12:00,10.4,2,1.0,2,4,3,2.95,0.7375
2018-04-22 13:00,9.5,347,1.0,2,4,3,2.95,0.7375
2018-04-22 14:00,10.2,0,1.1,2,4,2,2.66,0.665
2018-04-22 15:00,9.1,9,1.2,2,4,2,2.66,0.665
2018-04-22 16:00,8.5,46,1.2,3,4,2,3.04,0.76
2018-04-22 17:00,8.3,53,1.4,3,4,2,3.04,0.76
2018-04-22 18:00,5.7,41,1.6,3,4,2,3.04,0.76
2018-04-22 19:00,11.2,52,1.5,2,4,2,2.66,0.665
2018-04-22 20:00,7.1,44,1.6,3,4,2,3.04,0.76
2018-04-22 21:00,5.8,56,1.7,3,4,2,3.04,0.76
2018-04-22 22:00,7.7,28,1.7,3,4,2,3.04,0.76
2018-04-22 23:00,7.8,42,2.0,3,4,2,3.04,0.76
2018-04-23 0:00,8.1,36,1.9,3,4,2,3.04,0.76
2018-04-23 1:00,7.4,49,1.7,3,4,2,3.04,0.76
2018-04-23 2:00,7.5,45,1.6,3,4,2,3.04,0.76
2018-04-23 3:00,9.0,69,1.5,3,4,2,3.04,0.76
2018-04-23 4:00,9.5,59,1.5,2,4,2,2.66,0.665
2018-04-23 5:00,9.6,57,1.6,2,4,2,2.66,0.665
2018-04-23 6:00,10.2,59,1.6,2,4,2,2.66,0.665
2018-04-23 7:00,10.8,85,1.8,2,4,2,2.66,0.665
2018-04-23 8:00,10.5,85,1.9,2,4,2,2.66,0.665
2018-04-23 9:00,10.1,97,1.8,2,4,2,2.66,0.665
2018-04-23 10:00,8.0,98,1.8,3,4,2,3.04,0.76
2018-04-23 11:00,8.8,79,1.8,3,4,2,3.04,0.76
2018-04-23 12:00,9.0,79,1.6,3,4,2,3.04,0.76
2018-04-23 13:00,8.4,81,1.6,3,4,2,3.04,0.76
2018-04-23 14:00,8.7,70,1.4,3,4,2,3.04,0.76
2018-04-23 15:00,8.9,66,1.6,3,4,2,3.04,0.76
2018-04-23 16:00,10.1,65,1.5,2,4,2,2.66,0.665
2018-04-23 17:00,9.9,83,1.6,2,4,2,2.66,0.665
2018-04-23 18:00,10.0,71,1.7,2,4,2,2.66,0.665
2018-04-23 19:00,9.6,89,1.8,2,4,2,2.66,0.665
2018-04-23 20:00,10.3,77,1.7,2,4,2,2.66,0.665
2018-04-23 21:00,9.3,71,1.6,2,4,2,2.66,0.665
2018-04-23 22:00,8.8,74,1.8,3,4,2,3.04,0.76
2018-04-23 23:00,9.1,79,1.6,2,4,2,2.66,0.665
2018-04-24 0:00,9.0,84,1.7,3,4,2,3.04,0.76
2018-04-24 1:00,8.6,99,1.6,3,4,2,3.04,0.76
2018-04-24 2:00,9.7,84,1.8,2,4,2,2.66,0.665
2018-04-24 3:00,9.4,92,1.8,2,4,2,2.66,0.665
2018-04-24 4:00,9.9,74,2.0,2,4,2,2.66,0.665
2018-04-24 5:00,10.2,71,1.7,2,4,2,2.66,0.665
2018-04-24 6:00,10.5,72,1.8,2,4,2,2.66,0.665
2018-04-24 7:00,10.7,60,1.8,2,4,2,2.66,0.665
2018-04-24 8:00,11.3,56,2.0,2,4,2,2.66,0.665
2018-04-24 9:00,11.6,53,2.1,2,4,1,2.37,0.5925
2018-04-24 10:00,10.8,51,2.1,2,4,1,2.37,0.5925
2018-04-24 11:00,10.8,51,2.3,2,4,1,2.37,0.5925
2018-04-24 12:00,10.5,48,1.9,2,4,2,2.66,0.665
2018-04-24 13:00,11.7,44,2.0,2,4,2,2.66,0.665
2018-04-24 14:00,10.8,35,1.9,2,4,2,2.66,0.665
2018-04-24 15:00,12.4,34,2.3,2,4,1,2.37,0.5925
2018-04-24 16:00,11.5,23,2.2,2,4,1,2.37,0.5925
2018-04-24 17:00,12.0,31,2.0,2,4,2,2.66,0.665
2018-04-24 18:00,12.0,35,2.3,2,4,1,2.37,0.5925
2018-04-24 19:00,11.8,38,2.4,2,4,1,2.37,0.5925
2018-04-24 20:00,10.5,40,2.2,2,4,1,2.37,0.5925
2018-04-24 21:00,11.2,43,2.2,2,4,1,2.37,0.5925
2018-04-24 22:00,10.7,32,2.5,2,4,1,2.37,0.5925
2018-04-24 23:00,10.2,32,2.3,2,4,1,2.37,0.5925
2018-04-25 0:00,9.6,24,2.3,2,4,1,2.37,0.5925
2018-04-25 1:00,10.2,22,2.2,2,4,1,2.37,0.5925
2018-04-25 2:00,10.5,21,2.2,2,4,1,2.37,0.5925
2018-04-25 3:00,10.5,4,2.0,2,4,2,2.66,0.665
2018-04-25 4:00,10.9,10,2.0,2,4,2,2.66,0.665
2018-04-25 5:00,10.9,11,2.0,2,4,2,2.66,0.665
2018-04-25 6:00,11.1,14,2.2,2,4,1,2.37,0.5925
2018-04-25 7:00,11.1,29,2.0,2,4,2,2.66,0.665
2018-04-25 8:00,9.0,22,2.0,3,4,2,3.04,0.76
2018-04-25 9:00,8.9,22,2.0,3,4,2,3.04,0.76
2018-04-25 10:00,8.2,13,2.0,3,4,2,3.04,0.76
2018-04-25 11:00,7.9,17,1.8,3,4,2,3.04,0.76
2018-04-25 12:00,8.4,23,1.7,3,4,2,3.04,0.76
2018-04-25 13:00,7.9,26,1.7,3,4,2,3.04,0.76
2018-04-25 14:00,8.4,24,1.7,3,4,2,3.04,0.76
2018-04-25 15:00,7.5,25,1.5,3,4,2,3.04,0.76
2018-04-25 16:00,6.8,38,1.7,3,4,2,3.04,0.76
2018-04-25 17:00,6.6,26,1.4,3,4,2,3.04,0.76
2018-04-25 18:00,5.6,14,1.4,3,4,2,3.04,0.76
2018-04-25 19:00,4.5,6,1.2,3,4,2,3.04,0.76
2018-04-25 20:00,3.5,25,1.3,4,4,2,3.42,0.855
2018-04-25 21:00,2.8,31,1.3,4,4,2,3.42,0.855
2018-04-25 22:00,1.3,91,1.2,4,4,2,3.42,0.855
2018-04-25 23:00,1.8,84,1.2,4,4,2,3.42,0.855
2018-04-26 0:00,1.1,158,1.2,4,2,2,2.7600000000000002,0.6900000000000001
2018-04-26 1:00,1.2,193,1.2,4,1,2,2.43,0.6075
2018-04-26 2:00,1.1,211,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-26 3:00,4.1,201,1.0,3,1,3,2.34,0.585
2018-04-26 4:00,5.5,220,0.9,3,1,3,2.34,0.585
2018-04-26 5:00,5.6,235,1.0,3,1,3,2.34,0.585
2018-04-26 6:00,6.6,216,1.0,3,1,3,2.34,0.585
2018-04-26 7:00,6.6,229,0.9,3,1,3,2.34,0.585
2018-04-26 8:00,6.2,232,0.8,3,1,3,2.34,0.585
2018-04-26 9:00,6.5,216,0.8,3,1,3,2.34,0.585
2018-04-26 10:00,7.2,211,0.9,3,1,3,2.34,0.585
2018-04-26 11:00,6.9,204,0.9,3,1,3,2.34,0.585
2018-04-26 12:00,7.5,189,1.0,3,1,3,2.34,0.585
2018-04-26 13:00,7.2,217,1.0,3,1,3,2.34,0.585
2018-04-26 14:00,6.2,215,1.1,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-26 15:00,5.6,200,1.1,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-26 16:00,5.6,193,1.0,3,1,3,2.34,0.585
2018-04-26 17:00,4.2,199,1.0,3,1,3,2.34,0.585
2018-04-26 18:00,4.5,195,1.0,3,1,3,2.34,0.585
2018-04-26 19:00,4.3,191,0.9,3,1,3,2.34,0.585
2018-04-26 20:00,2.1,201,0.9,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-26 21:00,5.1,224,0.9,3,1,3,2.34,0.585
2018-04-26 22:00,5.5,217,1.0,3,1,3,2.34,0.585
2018-04-26 23:00,6.6,205,0.9,3,1,3,2.34,0.585
2018-04-27 0:00,4.5,225,0.8,3,1,3,2.34,0.585
2018-04-27 1:00,0.9,253,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-27 2:00,2.7,219,0.9,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-27 3:00,4.7,222,0.9,3,1,3,2.34,0.585
2018-04-27 4:00,3.3,240,0.9,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-27 5:00,2.0,203,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-27 6:00,1.0,180,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-27 7:00,1.4,181,0.8,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-27 8:00,0.4,187,0.7,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-27 9:00,0.5,220,0.6,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-27 10:00,7.6,6,0.8,3,4,3,3.33,0.8325
2018-04-27 11:00,6.6,16,0.7,3,4,3,3.33,0.8325
2018-04-27 12:00,8.8,26,0.8,3,4,3,3.33,0.8325
2018-04-27 13:00,9.9,38,1.1,2,4,2,2.66,0.665
2018-04-27 14:00,10.7,22,2.0,2,4,2,2.66,0.665
2018-04-27 15:00,10.0,5,2.0,2,4,2,2.66,0.665
2018-04-27 16:00,10.3,10,2.4,2,4,1,2.37,0.5925
2018-04-27 17:00,9.1,13,2.1,2,4,1,2.37,0.5925
2018-04-27 18:00,8.5,18,1.8,3,4,2,3.04,0.76
2018-04-27 19:00,8.0,0,2.3,3,4,1,2.75,0.6875
2018-04-27 20:00,7.4,9,2.0,3,4,2,3.04,0.76
2018-04-27 21:00,6.5,10,2.1,3,4,1,2.75,0.6875
2018-04-27 22:00,5.6,17,2.0,3,4,2,3.04,0.76
2018-04-27 23:00,4.1,50,1.6,3,4,2,3.04,0.76
2018-04-28 0:00,2.3,61,1.5,4,4,2,3.42,0.855
2018-04-28 1:00,2.0,110,1.3,4,3,2,3.09,0.7725
2018-04-28 2:00,2.0,178,1.3,4,1,2,2.43,0.6075
2018-04-28 3:00,3.9,216,1.0,4,1,3,2.7199999999999998,0.6799999999999999
2018-04-28 4:00,5.1,229,1.0,3,1,3,2.34,0.585
2018-04-28 5:00,5.4,222,0.9,3,1,3,2.34,0.585
2018-04-28 6:00,5.3,192,0.8,3,1,3,2.34,0.585
2018-04-28 7:00,5.4,194,0.8,3,1,3,2.34,0.585
2018-04-28 8:00,5.8,214,0.7,3,1,3,2.34,0.585
2018-04-28 9:00,6.1,206,0.8,3,1,3,2.34,0.585
2018-04-28 10:00,5.8,201,0.8,3,1,3,2.34,0.585
2018-04-28 11:00,5.9,186,0.7,3,1,3,2.34,0.585
2018-04-28 12:00,6.4,222,0.8,3,1,3,2.34,0.585
2018-04-28 13:00,7.1,177,0.9,3,1,3,2.34,0.585
2018-04-28 14:00,7.3,223,1.1,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-28 15:00,7.4,221,1.2,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-28 16:00,6.6,206,1.5,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-28 17:00,5.5,284,1.2,3,2,2,2.3800000000000003,0.5950000000000001
2018-04-28 18:00,6.7,204,1.3,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-28 19:00,7.7,212,1.4,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-28 20:00,4.8,225,1.2,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-28 21:00,6.7,193,1.2,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-28 22:00,8.1,215,1.4,3,1,2,2.0500000000000003,0.5125000000000001
2018-04-28 23:00,4.6,237,1.6,3,1,2,2.0500000000000003,0.5125000000000001
