일시,풍속(m/s),풍향(deg),유의파고(m),파향(deg),wind_speed_index,wind_deg_index,wave_index,wave_deg_index,berthing_index,berthing_index2
2018-02-16 13:00,2.5,222,0.8,96,4,1,3,4,3.18,0.795
2018-02-16 14:00,6.3,244,0.8,106,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-02-16 15:00,5.8,256,0.8,93,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-02-16 17:00,5.5,314,0.8,258,3,3,3,2,2.72,0.68
2018-02-17 14:00,10.7,355,3.6,151,2,4,1,1,1.85,0.4625
2018-02-17 15:00,9.7,338,3.5,138,2,4,1,1,1.85,0.4625
2018-02-18 9:00,4.8,297,1.8,101,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-02-18 10:00,2.9,320,1.9,116,4,4,2,2,2.94,0.735
2018-02-18 12:00,6.0,342,1.4,134,3,4,2,2,2.66,0.665
2018-02-18 13:00,6.0,345,1.4,130,3,4,2,2,2.66,0.665
2018-02-18 14:00,5.6,344,1.5,219,3,4,2,1,2.38,0.595
2018-02-18 15:00,5.5,354,1.4,199,3,4,2,1,2.38,0.595
2018-02-18 17:00,5.8,355,1.6,267,3,4,2,2,2.66,0.665
2018-02-19 9:00,2.2,267,1.6,249,4,1,2,2,2.37,0.5925
2018-02-19 10:00,1.6,292,1.3,268,4,3,2,2,2.7500000000000004,0.6875000000000001
2018-02-19 12:00,3.7,306,1.1,277,4,3,2,3,3.0300000000000002,0.7575000000000001
2018-02-19 13:00,4.7,344,1.3,300,3,4,2,4,3.22,0.805
2018-02-19 14:00,5.6,336,1.1,273,3,4,2,3,2.9400000000000004,0.7350000000000001
2018-02-19 15:00,4.7,346,1.2,294,3,4,2,4,3.22,0.805
2018-02-19 17:00,4.7,354,1.1,325,3,4,2,4,3.22,0.805
2018-02-20 9:00,8.7,326,1.7,262,3,4,2,2,2.66,0.665
2018-02-20 10:00,9.1,316,1.6,280,2,4,2,3,2.66,0.665
2018-02-20 12:00,8.9,309,1.9,277,3,3,2,3,2.75,0.6875
2018-02-20 13:00,8.9,335,1.7,276,3,4,2,3,2.9400000000000004,0.7350000000000001
2018-02-20 14:00,9.6,334,1.6,264,2,4,2,2,2.38,0.595
2018-02-20 15:00,8.4,330,1.5,288,3,4,2,3,2.9400000000000004,0.7350000000000001
2018-02-20 17:00,7.4,349,1.7,271,3,4,2,3,2.9400000000000004,0.7350000000000001
2018-02-21 9:00,10.9,41,2.3,254,2,4,1,2,2.13,0.5325
2018-02-21 10:00,11.3,49,2.4,244,2,4,1,2,2.13,0.5325
2018-02-21 12:00,8.8,62,2.7,257,3,4,1,2,2.41,0.6025
2018-02-21 13:00,8.5,54,2.8,258,3,4,1,2,2.41,0.6025
2018-02-21 14:00,6.5,51,2.6,258,3,4,1,2,2.41,0.6025
2018-02-21 15:00,4.9,58,2.5,217,3,4,1,1,2.13,0.5325
2018-02-21 17:00,3.4,86,1.8,113,4,4,2,2,2.94,0.735
2018-02-22 9:00,4.8,320,0.9,70,3,4,3,4,3.47,0.8675
2018-02-22 10:00,4.8,310,0.9,75,3,3,3,4,3.2800000000000002,0.8200000000000001
2018-02-22 12:00,3.9,330,0.9,61,4,4,3,4,3.75,0.9375
2018-02-22 13:00,2.5,313,1.2,358,4,3,2,4,3.3100000000000005,0.8275000000000001
2018-02-22 14:00,5.6,269,1.4,338,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-02-22 15:00,4.5,281,1.4,349,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-02-22 17:00,5.4,261,1.2,351,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-02-23 9:00,9.2,306,1.9,212,2,3,2,1,1.9100000000000001,0.47750000000000004
2018-02-23 10:00,7.6,307,1.7,167,3,3,2,1,2.1900000000000004,0.5475000000000001
2018-02-23 12:00,8.6,320,1.6,167,3,4,2,1,2.38,0.595
2018-02-23 13:00,8.0,314,1.7,165,3,3,2,1,2.1900000000000004,0.5475000000000001
2018-02-23 14:00,5.4,326,1.5,167,3,4,2,1,2.38,0.595
2018-02-23 15:00,5.1,288,1.3,186,3,2,2,1,2.0,0.5
2018-02-23 17:00,3.1,220,1.4,204,4,1,2,1,2.09,0.5225
2018-02-24 9:00,9.7,359,2.1,255,2,4,1,2,2.13,0.5325
2018-02-24 10:00,10.7,20,1.9,266,2,4,2,2,2.38,0.595
2018-02-24 12:00,8.8,22,2.2,266,3,4,1,2,2.41,0.6025
2018-02-24 13:00,6.4,50,1.9,253,3,4,2,2,2.66,0.665
2018-02-24 14:00,7.4,51,1.8,273,3,4,2,3,2.9400000000000004,0.7350000000000001
2018-02-24 15:00,7.9,40,2.2,239,3,4,1,2,2.41,0.6025
2018-02-24 17:00,6.3,55,2.5,184,3,4,1,1,2.13,0.5325
2018-02-25 9:00,8.6,76,1.9,71,3,4,2,4,3.22,0.805
2018-02-25 10:00,8.3,128,2.0,87,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-02-25 12:00,8.5,129,2.1,109,3,3,1,4,2.7800000000000002,0.6950000000000001
2018-02-25 13:00,7.8,140,2.1,96,3,2,1,4,2.5900000000000003,0.6475000000000001
2018-02-25 14:00,7.7,147,2.2,110,3,2,1,4,2.5900000000000003,0.6475000000000001
2018-02-25 15:00,8.0,139,2.0,108,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-02-25 17:00,6.7,157,1.8,100,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-02-26 9:00,6.6,13,1.5,340,3,4,2,4,3.22,0.805
2018-02-26 10:00,6.4,10,1.5,308,3,4,2,4,3.22,0.805
2018-02-26 12:00,6.0,332,1.4,69,3,4,2,4,3.22,0.805
2018-02-26 13:00,6.6,341,1.4,92,3,4,2,4,3.22,0.805
2018-02-26 14:00,6.3,329,1.4,75,3,4,2,4,3.22,0.805
2018-02-26 15:00,4.1,349,1.3,68,3,4,2,4,3.22,0.805
2018-02-26 17:00,3.8,10,1.3,65,4,4,2,4,3.5,0.875
2018-02-27 9:00,8.5,230,1.2,256,3,1,2,2,2.09,0.5225
2018-02-27 10:00,9.1,234,1.2,262,2,1,2,2,1.81,0.4525
2018-02-27 12:00,9.5,262,1.6,250,2,1,2,2,1.81,0.4525
2018-02-27 13:00,8.5,255,1.8,257,3,1,2,2,2.09,0.5225
2018-02-27 14:00,8.6,281,1.5,79,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-02-27 15:00,5.9,333,1.5,197,3,4,2,1,2.38,0.595
2018-02-27 17:00,6.2,347,1.1,157,3,4,2,1,2.38,0.595
2018-02-28 9:00,7.8,117,1.1,97,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-02-28 10:00,9.0,117,1.3,105,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-02-28 12:00,10.0,106,1.7,229,2,3,2,2,2.1900000000000004,0.5475000000000001
2018-02-28 13:00,9.1,140,1.7,257,2,2,2,2,2.0,0.5
2018-02-28 14:00,9.3,138,1.6,271,2,2,2,3,2.2800000000000002,0.5700000000000001
2018-02-28 15:00,10.1,118,1.8,256,2,3,2,2,2.1900000000000004,0.5475000000000001
2018-02-28 17:00,13.1,90,2.3,281,2,4,1,3,2.41,0.6025
2018-03-01 9:00,9.6,317,2.5,53,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-01 10:00,10.4,267,2.4,69,2,1,1,4,2.12,0.53
2018-03-01 12:00,14.4,286,2.3,116,1,2,1,2,1.4700000000000002,0.36750000000000005
2018-03-01 13:00,15.5,282,2.7,277,1,2,1,3,1.75,0.4375
2018-03-01 14:00,15.5,323,3.0,266,1,4,1,2,1.85,0.4625
2018-03-01 15:00,17.6,329,2.9,248,1,4,1,2,1.85,0.4625
2018-03-01 17:00,16.4,306,4.1,277,1,3,1,3,1.9400000000000002,0.48500000000000004
2018-03-02 9:00,5.9,322,3.8,335,3,4,1,4,2.97,0.7425
2018-03-02 10:00,4.5,319,3.4,321,3,4,1,4,2.97,0.7425
2018-03-02 12:00,3.5,227,3.3,33,4,1,1,4,2.68,0.67
2018-03-02 13:00,4.3,230,2.8,67,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-03-02 14:00,4.8,222,2.6,74,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-03-02 15:00,5.4,204,2.7,69,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-03-02 17:00,8.5,206,2.0,78,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-03 9:00,1.9,235,1.4,247,4,1,2,2,2.37,0.5925
2018-03-03 10:00,3.5,217,1.3,261,4,1,2,2,2.37,0.5925
2018-03-03 12:00,6.4,223,1.1,254,3,1,2,2,2.09,0.5225
2018-03-03 13:00,6.5,234,1.2,320,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-03 14:00,6.8,219,1.2,97,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-03 15:00,6.9,216,1.2,84,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-03 17:00,9.3,190,1.2,65,2,1,2,4,2.37,0.5925
2018-03-04 9:00,4.4,234,1.2,76,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-04 10:00,3.9,245,1.1,81,4,1,2,4,2.93,0.7325
2018-03-04 12:00,2.6,220,1.0,85,4,1,3,4,3.18,0.795
2018-03-04 13:00,1.7,208,0.9,82,4,1,3,4,3.18,0.795
2018-03-04 14:00,1.5,219,0.9,82,4,1,3,4,3.18,0.795
2018-03-04 15:00,2.0,170,0.8,85,4,1,3,4,3.18,0.795
2018-03-04 17:00,3.1,143,0.8,84,4,2,3,4,3.37,0.8425
2018-03-05 9:00,7.9,48,5.8,290,3,4,1,3,2.6900000000000004,0.6725000000000001
2018-03-05 10:00,10.7,30,4.5,265,2,4,1,2,2.13,0.5325
2018-03-05 12:00,8.1,45,5.8,307,3,4,1,4,2.97,0.7425
2018-03-05 13:00,13.1,38,5.0,351,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-05 14:00,13.2,50,4.6,342,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-05 15:00,12.4,51,5.4,336,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-05 17:00,9.8,10,4.4,46,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-06 9:00,4.6,69,2.6,57,3,4,1,4,2.97,0.7425
2018-03-06 10:00,5.4,49,2.3,56,3,4,1,4,2.97,0.7425
2018-03-06 12:00,4.3,78,2.3,51,3,4,1,4,2.97,0.7425
2018-03-06 13:00,3.0,80,2.2,58,4,4,1,4,3.25,0.8125
2018-03-06 14:00,3.5,68,2.1,66,4,4,1,4,3.25,0.8125
2018-03-06 15:00,3.2,71,2.2,66,4,4,1,4,3.25,0.8125
2018-03-06 17:00,3.5,106,1.8,109,4,3,2,4,3.3100000000000005,0.8275000000000001
2018-03-07 9:00,9.0,144,2.0,115,3,2,2,2,2.2800000000000002,0.5700000000000001
2018-03-07 10:00,8.8,149,1.9,92,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-03-07 12:00,8.4,131,2.0,102,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-03-07 13:00,8.5,122,2.0,110,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-03-07 14:00,9.5,139,2.0,134,2,2,2,2,2.0,0.5
2018-03-07 15:00,9.2,141,2.2,128,2,2,1,2,1.75,0.4375
2018-03-07 17:00,9.0,137,2.1,135,3,2,1,2,2.0300000000000002,0.5075000000000001
2018-03-08 9:00,10.4,9,1.8,47,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-03-08 10:00,11.4,0,1.8,14,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-03-08 12:00,12.4,17,2.2,299,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-08 13:00,12.8,357,2.1,289,2,4,1,3,2.41,0.6025
2018-03-08 14:00,12.0,17,2.4,336,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-08 15:00,12.9,9,2.2,292,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-08 17:00,14.0,22,2.7,274,2,4,1,3,2.41,0.6025
2018-03-09 9:00,12.2,34,4.6,287,2,4,1,3,2.41,0.6025
2018-03-09 10:00,11.0,37,4.2,291,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-09 12:00,10.2,13,4.4,296,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-09 13:00,9.9,24,4.7,311,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-09 14:00,9.3,22,4.6,258,2,4,1,2,2.13,0.5325
2018-03-09 15:00,8.3,23,4.2,316,3,4,1,4,2.97,0.7425
2018-03-09 17:00,6.8,30,4.0,305,3,4,1,4,2.97,0.7425
2018-03-10 9:00,4.7,183,1.7,57,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-10 10:00,4.6,174,1.7,61,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-10 12:00,6.0,179,1.5,85,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-10 13:00,6.4,185,1.5,82,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-10 14:00,7.5,179,1.5,91,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-10 15:00,8.5,173,1.6,96,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-10 17:00,8.6,190,1.6,90,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-11 9:00,7.9,348,1.9,269,3,4,2,2,2.66,0.665
2018-03-11 10:00,7.3,5,1.8,245,3,4,2,2,2.66,0.665
2018-03-11 12:00,5.3,25,1.4,249,3,4,2,2,2.66,0.665
2018-03-11 13:00,4.9,50,1.3,234,3,4,2,2,2.66,0.665
2018-03-11 14:00,4.1,61,1.3,237,3,4,2,2,2.66,0.665
2018-03-11 15:00,4.1,74,1.3,180,3,4,2,1,2.38,0.595
2018-03-11 17:00,3.0,85,1.9,139,4,4,2,1,2.66,0.665
2018-03-12 9:00,7.6,158,1.4,77,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-03-12 10:00,7.3,137,1.3,88,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-03-12 12:00,7.2,158,1.3,189,3,2,2,1,2.0,0.5
2018-03-12 13:00,6.8,168,1.3,144,3,1,2,1,1.81,0.4525
2018-03-12 14:00,6.6,175,1.2,185,3,1,2,1,1.81,0.4525
2018-03-12 15:00,6.4,177,1.3,335,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-12 17:00,5.8,186,1.1,115,3,1,2,2,2.09,0.5225
2018-03-13 9:00,8.4,241,1.4,223,3,1,2,1,1.81,0.4525
2018-03-13 10:00,9.7,244,1.5,239,2,1,2,2,1.81,0.4525
2018-03-13 12:00,9.5,226,1.6,250,2,1,2,2,1.81,0.4525
2018-03-13 13:00,8.3,231,1.3,243,3,1,2,2,2.09,0.5225
2018-03-13 14:00,7.1,226,1.5,247,3,1,2,2,2.09,0.5225
2018-03-13 15:00,11.4,233,1.6,251,2,1,2,2,1.81,0.4525
2018-03-13 17:00,10.8,210,1.8,251,2,1,2,2,1.81,0.4525
2018-03-14 9:00,3.3,244,1.1,256,4,1,2,2,2.37,0.5925
2018-03-14 10:00,2.7,247,1.0,267,4,1,3,2,2.62,0.655
2018-03-14 12:00,2.0,199,0.9,256,4,1,3,2,2.62,0.655
2018-03-14 13:00,2.4,194,0.9,263,4,1,3,2,2.62,0.655
2018-03-14 14:00,3.0,216,0.8,255,4,1,3,2,2.62,0.655
2018-03-14 15:00,3.5,220,0.8,263,4,1,3,2,2.62,0.655
2018-03-14 17:00,2.1,201,0.7,259,4,1,3,2,2.62,0.655
2018-03-15 9:00,6.0,231,1.0,272,3,1,3,3,2.62,0.655
2018-03-15 10:00,7.1,262,1.2,264,3,1,2,2,2.09,0.5225
2018-03-15 12:00,7.7,210,0.9,273,3,1,3,3,2.62,0.655
2018-03-15 13:00,6.4,230,0.9,258,3,1,3,2,2.34,0.585
2018-03-15 14:00,9.5,212,1.3,268,2,1,2,2,1.81,0.4525
2018-03-15 17:00,10.3,218,1.6,265,2,1,2,2,1.81,0.4525
2018-03-16 9:00,9.3,356,4.7,258,2,4,1,2,2.13,0.5325
2018-03-16 10:00,10.2,31,4.9,309,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-16 12:00,9.9,55,4.7,316,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-16 13:00,9.9,62,5.1,306,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-16 14:00,9.5,58,4.7,327,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-16 15:00,9.0,23,3.8,323,3,4,1,4,2.97,0.7425
2018-03-16 17:00,8.3,39,3.3,341,3,4,1,4,2.97,0.7425
2018-03-17 9:00,2.9,144,1.9,95,4,2,2,4,3.12,0.78
2018-03-17 10:00,3.5,156,1.7,110,4,2,2,4,3.12,0.78
2018-03-17 12:00,4.2,193,1.4,115,3,1,2,2,2.09,0.5225
2018-03-17 13:00,4.5,191,1.3,107,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-17 14:00,4.6,188,1.1,99,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-17 15:00,5.3,209,1.2,97,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-17 17:00,6.8,196,1.3,90,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-03-18 9:00,5.3,237,1.0,243,3,1,3,2,2.34,0.585
2018-03-18 10:00,4.6,226,1.0,210,3,1,3,1,2.06,0.515
2018-03-18 12:00,4.7,240,1.0,219,3,1,3,1,2.06,0.515
2018-03-18 13:00,3.2,230,0.9,246,4,1,3,2,2.62,0.655
2018-03-18 14:00,3.2,241,0.9,256,4,1,3,2,2.62,0.655
2018-03-18 15:00,4.1,229,0.9,259,3,1,3,2,2.34,0.585
2018-03-18 17:00,4.5,241,0.8,259,3,1,3,2,2.34,0.585
2018-03-19 9:00,7.1,84,0.9,309,3,4,3,4,3.47,0.8675
2018-03-19 10:00,6.9,74,0.9,295,3,4,3,4,3.47,0.8675
2018-03-19 12:00,12.7,62,1.1,285,2,4,2,3,2.66,0.665
2018-03-19 13:00,12.8,68,1.5,279,2,4,2,3,2.66,0.665
2018-03-19 14:00,12.7,71,1.8,272,2,4,2,3,2.66,0.665
2018-03-19 15:00,13.5,68,2.3,271,2,4,1,3,2.41,0.6025
2018-03-19 17:00,11.0,80,2.8,247,2,4,1,2,2.13,0.5325
2018-03-20 9:00,13.3,47,3.3,274,2,4,1,3,2.41,0.6025
2018-03-20 10:00,12.6,49,3.1,253,2,4,1,2,2.13,0.5325
2018-03-20 12:00,11.8,47,3.1,263,2,4,1,2,2.13,0.5325
2018-03-20 13:00,10.6,71,3.5,246,2,4,1,2,2.13,0.5325
2018-03-20 14:00,11.7,48,3.2,253,2,4,1,2,2.13,0.5325
2018-03-20 15:00,12.0,60,3.1,257,2,4,1,2,2.13,0.5325
2018-03-20 17:00,10.2,62,2.9,204,2,4,1,1,1.85,0.4625
2018-03-21 9:00,10.7,71,2.7,262,2,4,1,2,2.13,0.5325
2018-03-21 10:00,10.8,99,2.9,278,2,4,1,3,2.41,0.6025
2018-03-21 12:00,10.9,63,3.0,255,2,4,1,2,2.13,0.5325
2018-03-21 13:00,11.3,66,3.5,270,2,4,1,2,2.13,0.5325
2018-03-21 14:00,12.1,53,3.1,287,2,4,1,3,2.41,0.6025
2018-03-21 15:00,12.4,43,3.0,282,2,4,1,3,2.41,0.6025
2018-03-21 17:00,13.4,65,3.6,292,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-22 9:00,10.6,24,2.8,338,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-22 10:00,10.8,356,3.3,359,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-22 12:00,10.6,1,2.6,352,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-22 13:00,10.7,5,2.7,331,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-22 14:00,10.2,359,2.2,317,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-22 15:00,9.1,7,2.4,310,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-03-22 17:00,8.1,345,2.3,313,3,4,1,4,2.97,0.7425
2018-03-23 9:00,0.0,262,1.3,339,4,1,2,4,2.93,0.7325
2018-03-23 10:00,0.3,201,1.3,331,4,1,2,4,2.93,0.7325
2018-03-23 12:00,1.8,240,1.2,344,4,1,2,4,2.93,0.7325
2018-03-23 13:00,2.1,212,1.2,0,4,1,2,4,2.93,0.7325
2018-03-23 14:00,2.0,221,1.1,309,4,1,2,4,2.93,0.7325
2018-03-23 15:00,2.3,183,1.2,284,4,1,2,3,2.6500000000000004,0.6625000000000001
2018-03-23 17:00,2.8,176,1.1,271,4,1,2,3,2.6500000000000004,0.6625000000000001
2018-03-24 9:00,6.3,289,1.1,143,3,2,2,1,2.0,0.5
2018-03-24 10:00,5.6,274,1.0,132,3,2,3,2,2.5300000000000002,0.6325000000000001
2018-03-24 12:00,7.6,324,1.1,346,3,4,2,4,3.22,0.805
2018-03-24 13:00,8.9,314,1.2,344,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-03-24 14:00,7.3,328,1.1,332,3,4,2,4,3.22,0.805
2018-03-24 15:00,6.0,336,1.2,333,3,4,2,4,3.22,0.805
2018-03-24 17:00,3.1,360,1.1,309,4,4,2,4,3.5,0.875
2018-03-25 9:00,5.4,259,0.9,134,3,1,3,2,2.34,0.585
2018-03-25 10:00,3.7,226,1.0,121,4,1,3,2,2.62,0.655
2018-03-25 12:00,4.3,235,0.8,141,3,1,3,1,2.06,0.515
2018-03-25 13:00,5.1,251,0.8,126,3,1,3,2,2.34,0.585
2018-03-25 14:00,4.2,251,0.8,112,3,1,3,2,2.34,0.585
2018-03-25 15:00,6.1,234,0.7,134,3,1,3,2,2.34,0.585
2018-03-25 17:00,4.9,228,0.6,117,3,1,3,2,2.34,0.585
2018-03-26 9:00,1.4,206,0.7,92,4,1,3,4,3.18,0.795
2018-03-26 10:00,2.3,217,0.7,99,4,1,3,4,3.18,0.795
2018-03-26 12:00,2.8,222,0.8,89,4,1,3,4,3.18,0.795
2018-03-26 13:00,1.7,214,0.9,105,4,1,3,4,3.18,0.795
2018-03-26 14:00,2.3,232,0.7,101,4,1,3,4,3.18,0.795
2018-03-26 15:00,2.5,227,0.8,194,4,1,3,1,2.34,0.585
2018-03-26 17:00,1.5,226,0.8,194,4,1,3,1,2.34,0.585
2018-03-27 9:00,1.6,222,0.7,189,4,1,3,1,2.34,0.585
2018-03-27 10:00,2.0,206,0.7,174,4,1,3,1,2.34,0.585
2018-03-27 12:00,4.1,234,0.6,286,3,1,3,3,2.62,0.655
2018-03-27 13:00,3.8,215,0.5,248,4,1,4,2,2.87,0.7175
2018-03-27 14:00,4.6,220,0.5,228,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-03-27 15:00,5.3,221,0.5,224,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-03-27 17:00,5.2,212,0.6,249,3,1,3,2,2.34,0.585
2018-03-28 9:00,5.0,256,1.0,217,3,1,3,1,2.06,0.515
2018-03-28 10:00,6.9,269,1.0,255,3,1,3,2,2.34,0.585
2018-03-28 12:00,8.0,238,1.1,261,3,1,2,2,2.09,0.5225
2018-03-28 13:00,7.7,252,1.1,268,3,1,2,2,2.09,0.5225
2018-03-28 14:00,7.7,231,1.0,259,3,1,3,2,2.34,0.585
2018-03-28 15:00,7.3,239,1.0,254,3,1,3,2,2.34,0.585
2018-03-28 17:00,7.5,232,1.0,246,3,1,3,2,2.34,0.585
2018-03-29 9:00,8.8,74,1.0,174,3,4,3,1,2.63,0.6575
2018-03-29 10:00,7.3,70,1.0,19,3,4,3,4,3.47,0.8675
2018-03-29 12:00,8.0,54,0.9,344,3,4,3,4,3.47,0.8675
2018-03-29 13:00,8.0,61,1.0,299,3,4,3,4,3.47,0.8675
2018-03-29 14:00,7.8,79,1.1,331,3,4,2,4,3.22,0.805
2018-03-29 15:00,7.4,63,1.0,342,3,4,3,4,3.47,0.8675
2018-03-29 17:00,6.7,68,1.2,346,3,4,2,4,3.22,0.805
2018-03-30 9:00,5.1,89,0.9,7,3,4,3,4,3.47,0.8675
2018-03-30 10:00,5.6,99,0.8,76,3,4,3,4,3.47,0.8675
2018-03-30 12:00,5.3,108,0.8,30,3,3,3,4,3.2800000000000002,0.8200000000000001
2018-03-30 13:00,4.7,121,0.8,70,3,3,3,4,3.2800000000000002,0.8200000000000001
2018-03-30 14:00,4.5,128,0.8,41,3,3,3,4,3.2800000000000002,0.8200000000000001
2018-03-30 15:00,4.3,141,0.8,112,3,2,3,2,2.5300000000000002,0.6325000000000001
2018-03-30 17:00,5.2,151,0.7,138,3,2,3,1,2.25,0.5625
2018-03-31 9:00,9.1,181,1.2,219,2,1,2,1,1.53,0.3825
2018-03-31 10:00,8.4,183,1.2,224,3,1,2,1,1.81,0.4525
2018-03-31 12:00,9.4,184,1.4,272,2,1,2,3,2.09,0.5225
2018-03-31 13:00,9.3,191,1.4,260,2,1,2,2,1.81,0.4525
2018-03-31 14:00,8.5,173,1.4,250,3,1,2,2,2.09,0.5225
2018-03-31 15:00,8.1,163,1.2,243,3,1,2,2,2.09,0.5225
2018-03-31 17:00,7.3,183,1.1,226,3,1,2,2,2.09,0.5225
2018-04-01 9:00,0.5,174,0.8,219,4,1,3,1,2.34,0.585
2018-04-01 10:00,2.8,24,1.0,190,4,4,3,1,2.91,0.7275
2018-04-01 12:00,2.2,206,0.8,216,4,1,3,1,2.34,0.585
2018-04-01 13:00,1.2,181,0.8,204,4,1,3,1,2.34,0.585
2018-04-01 14:00,1.7,346,0.8,274,4,4,3,3,3.4699999999999998,0.8674999999999999
2018-04-01 15:00,1.8,330,0.7,281,4,4,3,3,3.4699999999999998,0.8674999999999999
2018-04-01 17:00,4.6,162,0.6,272,3,1,3,3,2.62,0.655
2018-04-02 9:00,3.7,256,0.5,239,4,1,4,2,2.87,0.7175
2018-04-02 10:00,4.6,220,0.5,264,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-04-02 12:00,4.5,202,0.5,242,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-04-02 13:00,3.0,201,0.5,239,4,1,4,2,2.87,0.7175
2018-04-02 14:00,3.0,205,0.4,277,4,1,4,3,3.1500000000000004,0.7875000000000001
2018-04-02 15:00,4.7,205,0.5,289,3,1,4,3,2.87,0.7175
2018-04-02 17:00,8.2,196,0.7,26,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-03 9:00,2.0,194,0.7,218,4,1,3,1,2.34,0.585
2018-04-03 10:00,1.3,167,0.7,205,4,1,3,1,2.34,0.585
2018-04-03 12:00,1.9,32,0.8,187,4,4,3,1,2.91,0.7275
2018-04-03 13:00,1.1,135,0.8,158,4,3,3,1,2.7200000000000006,0.6800000000000002
2018-04-03 14:00,5.2,64,0.6,164,3,4,3,1,2.63,0.6575
2018-04-03 15:00,7.4,71,0.7,162,3,4,3,1,2.63,0.6575
2018-04-03 17:00,7.8,91,0.9,125,3,4,3,2,2.91,0.7275
2018-04-04 9:00,11.4,49,2.5,356,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-04 10:00,10.3,55,2.4,2,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-04 12:00,9.8,41,2.6,356,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-04 13:00,10.8,70,2.8,341,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-04 14:00,9.8,58,2.7,340,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-04 15:00,7.9,72,2.5,0,3,4,1,4,2.97,0.7425
